date,nav,daily_return,benchmark_nav,cash_nav,equity_weight,turnover,market_state,drawdown
2021-12-21,1.0058388322335545,-0.00040538607061679777,1.015293637846656,1.0058388322335532,0.0,0.0,range,-0.000596042279265685
2021-12-22,1.00643071385723,0.0005884457874438809,1.015905383360522,1.0064307138572284,0.0,0.0,range,-7.947230390104032e-06
2021-12-23,1.006670665866828,0.00023841880647546,1.0236541598694942,1.0066706658668265,0.0,0.0,range,0.0
2021-12-24,1.0065986802639486,-7.150859294924317e-05,1.0189641109298533,1.006598680263947,0.0,0.0,range,-7.150859294924317e-05
2021-12-27,1.0074865026994617,0.0008820023837903257,1.0197797716150083,1.00748650269946,0.0,0.0,range,0.0
2021-12-28,1.007966406718658,0.00047633791411638704,1.0250815660685155,1.0079664067186562,0.0,0.0,range,0.0
2021-12-29,1.008214357128576,0.0002459907475738099,1.0114192495921697,1.0082143571285742,0.0,0.0,range,0.0
2021-12-30,1.0107738452309556,0.0025386348491098776,1.0187601957585646,1.0107738452309538,0.0,0.0,range,0.0
2021-12-31,1.0116296740651887,0.0008467065489190517,1.0212071778140295,1.011629674065187,0.0,0.0,range,0.0
2022-01-04,1.0111417716456728,-0.0004822935032691156,1.0175367047308321,1.0111417716456708,0.0,0.0,range,-0.0004822935032691156
2022-01-05,1.0100619876024812,-0.001067885902324206,1.007952691680261,1.0100619876024794,0.0,0.0,range,-0.0015496643711604419
2022-01-06,1.0095100979804057,-0.0005463918342135665,0.9965334420880912,1.009510097980404,0.0,0.0,range,-0.0020952094814158384
2022-01-07,1.009590081983605,7.923051325531283e-05,0.9989804241435563,1.0095900819836032,0.0,0.0,range,-0.0020161449726832092
2022-01-10,1.0107418516296758,0.0011408290024084167,1.0016313213703099,1.010741851629674,0.0,0.0,range,-0.0008776160469327055
2022-01-11,1.012117576484705,0.0013611040769816452,0.9924551386623165,1.012117576484703,0.0,0.0,range,0.0
2022-01-12,1.0125014997000616,0.00037932669511597794,1.003058727569331,1.0125014997000599,0.0,0.0,range,0.0
2022-01-13,1.0123815236952625,-0.00011849464404223298,0.986541598694943,1.012381523695261,0.0,0.0,range,-0.00011849464404223298
2022-01-14,1.0147490501899636,0.002338571417284996,0.9775693311582381,1.0147490501899619,0.0,0.0,range,0.0
2022-01-17,1.014453109378126,-0.00029163940757792606,0.9859298531810767,1.0144531093781244,0.0,0.0,range,-0.00029163940757792606
2022-01-18,1.0173805238952225,0.002885707077078248,0.9953099510603589,1.017380523895221,0.0,0.0,range,0.0
2022-01-19,1.0169006198760264,-0.0004717055299611195,0.9747145187601959,1.0169006198760249,0.0,0.0,range,-0.0004717055299611195
2022-01-20,1.0167246550689877,-0.0001730403183943796,0.982463295269168,1.0167246550689861,0.0,0.0,range,-0.0006446642242803335
2022-01-21,1.0192041591681678,0.002438717391988421,0.9755301794453507,1.0192041591681664,0.0,0.0,range,0.0
2022-01-24,1.022795440911819,0.003523613705209261,0.9759380097879281,1.0227954409118176,0.0,0.0,range,0.0
2022-01-25,1.022531493701261,-0.0002580645161290862,0.9543230016313213,1.0225314937012597,0.0,0.0,range,-0.0002580645161290862
2022-01-26,1.0178684263147384,-0.004560316640853546,0.9596247960848288,1.017868426314737,0.0,0.0,range,-0.00481720430107524
2022-01-27,1.017444511097782,-0.00041647349106932463,0.9431076672104405,1.0174445110977803,0.0,0.0,range,-0.005231671554252082
2022-01-28,1.0195080983803253,0.0020282062166878667,0.9286296900489397,1.019508098380324,0.0,0.0,range,-0.0032140762463342964
2022-02-07,1.0186202759448124,-0.0008708341178685908,0.9433115823817293,1.0186202759448109,0.0,0.0,range,-0.004082111436950031
2022-02-08,1.0198280343931228,0.0011856807456440688,0.9388254486133769,1.0198280343931214,0.0,0.0,range,-0.002901270772238451
2022-02-09,1.0203639272145584,0.00052547371062861,0.9467781402936378,1.020363927214557,0.0,0.0,range,-0.002377321603128091
2022-02-10,1.021291741651671,0.0009092975676290305,0.9445350734094616,1.0212917416516696,0.0,0.0,range,-0.0014701857282503061
2022-02-11,1.0169646070785856,-0.004236923101020418,0.9371941272430669,1.0169646070785843,0.0,0.0,range,-0.005700879765395905
2022-02-14,1.0160767846430727,-0.0008730121277901182,0.9272022838499184,1.0160767846430714,0.0,0.0,range,-0.006568914956011751
2022-02-15,1.0160927814437126,1.574369268309006e-05,0.9357667210440458,1.0160927814437113,0.0,0.0,range,-0.006553274682306931
2022-02-16,1.0168686262747464,0.0007635570739232822,0.9400489396411094,1.016868626274745,0.0,0.0,range,-0.005794721407624603
2022-02-17,1.0169566086782655,8.652288136912212e-05,0.9420880913539967,1.0169566086782642,0.0,0.0,range,-0.005708699902248426
2022-02-18,1.0163327334533105,-0.0006134728066380379,0.9469820554649266,1.0163327334533092,0.0,0.0,range_high_vol,-0.006318670576735186
2022-02-21,1.0140771845630887,-0.0022193016282747724,0.9435154975530179,1.0140771845630874,0.0,0.0,range_high_vol,-0.008523949169110479
2022-02-22,1.0135252949410132,-0.0005442284181882417,0.9312805872756934,1.0135252949410116,0.0,0.0,range_high_vol,-0.009063538611925659
2022-02-23,1.0145890821835646,0.0010495912118437811,0.9410685154975531,1.0145890821835633,0.0,0.0,range_high_vol,-0.008023460410557237
2022-02-24,1.0149410117976416,0.0003468691120938061,0.9237357259380099,1.0149410117976405,0.0,0.0,range_high_vol,-0.007679374389051974
2022-02-25,1.0155568886222766,0.0006068104623579984,0.9308727569331159,1.0155568886222754,0.0,0.0,range_high_vol,-0.0070772238514177355
2022-02-28,1.0159008198360338,0.00033866267622273405,0.9320962479608482,1.0159008198360329,0.0,0.0,range_high_vol,-0.006740957966764771
2022-03-01,1.0141491701659677,-0.001724232952532434,0.9398450244698205,1.0141491701659668,0.0,0.0,range_high_vol,-0.008453567937439233
2022-03-02,1.0136932613477314,-0.0004495480858714984,0.9327079934747146,1.0136932613477303,0.0,0.0,range_high_vol,-0.008899315738025715
2022-03-03,1.013741251749651,4.7342133709937784e-05,0.9267944535073409,1.01374125174965,0.0,0.0,range_high_vol,-0.008852394916911477
2022-03-04,1.0132613477304548,-0.0004733989253843385,0.916394779771615,1.013261347730454,0.0,0.0,range_high_vol,-0.009321603128055078
2022-03-07,1.0153809238152378,0.0020918355264714084,0.886215334420881,1.015380923815237,0.0,0.0,range_high_vol,-0.007249266862170534
2022-03-08,1.0163967206558697,0.0010004096165359133,0.869494290375204,1.0163967206558688,0.0,0.0,range_high_vol,-0.00625610948191635
2022-03-09,1.0141971605678872,-0.0021640763328744095,0.8613376835236543,1.0141971605678863,0.0,0.0,range_high_vol,-0.008406647116324995
2022-03-10,1.014613077384524,0.0004100946372240788,0.8735725938009787,1.014613077384523,0.0,0.0,range_high_vol,-0.00800000000000034
2022-03-11,1.0164287142571495,0.0017894869611829733,0.8792822185970637,1.0164287142571484,0.0,0.0,range_high_vol,-0.00622482893450671
2022-03-14,1.0193161367726464,0.0028407526027116603,0.8507340946166394,1.0193161367726453,0.0,0.0,range_high_vol,-0.0034017595307921367
2022-03-15,1.0155888822235564,-0.003656622724419245,0.8101549755301795,1.0155888822235553,0.0,0.0,range_high_vol,-0.007045943304008095
2022-03-16,1.0150769846030805,-0.0005040401972057351,0.8454323001631321,1.0150769846030794,0.0,0.0,range_high_vol,-0.007546432062561337
2022-03-17,1.0152689462107591,0.00018911039319213785,0.8625611745513867,1.0152689462107578,0.0,0.0,range_high_vol,-0.007358748778103608
2022-03-18,1.016636672665468,0.001347156790142856,0.8682707993474714,1.016636672665467,0.0,0.0,range_high_vol,-0.006021505376344161
2022-03-21,1.0162367526494713,-0.00039337555564289417,0.867047308319739,1.0162367526494702,0.0,0.0,range_high_vol,-0.006412512218963884
2022-03-22,1.0150769846030805,-0.001141238046515447,0.866231647634584,1.0150769846030794,0.0,0.0,range_high_vol,-0.007546432062561337
2022-03-23,1.015404919016198,0.00032306358836975413,0.8713295269168025,1.0154049190161967,0.0,0.0,range_high_vol,-0.0072258064516129705
2022-03-24,1.0162367526494713,0.0008192137123772536,0.8658238172920066,1.0162367526494702,0.0,0.0,range_high_vol,-0.006412512218963884
2022-03-25,1.0170765846830645,0.0008264137578213315,0.8501223491027732,1.0170765846830634,0.0,0.0,range_high_vol,-0.005591397849462609
2022-03-28,1.0171165766846642,3.932054105071359e-05,0.8450244698205547,1.017116576684663,0.0,0.0,range_high_vol,-0.005552297165200559
2022-03-29,1.0166526694661078,-0.00045610034207532735,0.8413539967373573,1.0166526694661067,0.0,0.0,range_high_vol,-0.006005865102639563
2022-03-30,1.0164127174565096,-0.00023602161958036216,0.8664355628058727,1.0164127174565087,0.0,0.0,range_high_vol,-0.00624046920821153
2022-03-31,1.015604879024196,-0.0007947937077520395,0.8601141924959217,1.0156048790241952,0.0,0.0,range_high_vol,-0.0070303030303033864
2022-04-01,1.016868626274746,0.0012443296370967527,0.8705138662316477,1.016868626274745,0.0,0.0,range_high_vol,-0.0057947214076250475
2022-04-06,1.0177964407118587,0.0009124231126214077,0.8680668841761826,1.0177964407118576,0.0,0.0,range_high_vol,-0.004887585532747041
2022-04-07,1.0189562087582493,0.0011394891944989105,0.8574632952691681,1.0189562087582482,0.0,0.0,range_high_vol,-0.003753665689149921
2022-04-08,1.0203239352129583,0.0013422818791946067,0.8631729200652528,1.0203239352129574,0.0,0.0,range_high_vol,-0.002416422287390474
2022-04-11,1.0182763447310548,-0.0020068043209003905,0.8362561174551387,1.0182763447310537,0.0,0.0,range_high_vol,-0.0044183773216034394
2022-04-12,1.0186522695460916,0.0003691775979890455,0.8505301794453508,1.0186522695460907,0.0,0.0,range_high_vol,-0.004050830889541057
2022-04-13,1.0189482103579293,0.0002905219187010477,0.844004893964111,1.0189482103579284,0.0,0.0,range_high_vol,-0.003761485826002442
2022-04-14,1.0205558888222364,0.0015777823131386537,0.8529771615008156,1.0205558888222355,0.0,0.0,range_high_vol,-0.0021896383186710278
2022-04-15,1.0196600679864036,-0.0008777773423722657,0.8525693311582382,1.0196600679864027,0.0,0.0,range_high_vol,-0.0030654936461391724
2022-04-18,1.018476304739053,-0.001160939105606329,0.8484910277324632,1.0184763047390522,0.0,0.0,range_high_vol,-0.004222873900293744
2022-04-19,1.01886822635473,0.00038481171712412277,0.8429853181076673,1.018868226354729,0.0,0.0,range_high_vol,-0.00383968719452632
2022-04-20,1.0191561687662476,0.00028261006091812035,0.8287112561174552,1.0191561687662467,0.0,0.0,range_high_vol,-0.003558162267840115
2022-04-21,1.0182763447310546,-0.0008632867681683809,0.8148450244698205,1.0182763447310537,0.0,0.0,range_high_vol,-0.0044183773216036615
2022-04-22,1.0180203959208167,-0.0002513549603329057,0.816884176182708,1.0180203959208158,0.0,0.0,range_high_vol,-0.004668621700880227
2022-04-25,1.0180763847230563,5.499772152295357e-05,0.7775285481239804,1.0180763847230554,0.0,0.0,range_high_vol,-0.004613880742913357
2022-04-26,1.0186522695460918,0.0005656597399537056,0.7714110929853181,1.0186522695460907,0.0,0.0,range_high_vol,-0.004050830889540835
2022-04-27,1.0183243351329745,-0.00032192969369559954,0.793026101141925,1.0183243351329734,0.0,0.0,range_high_vol,-0.004371456500488979
2022-04-28,1.0177804439112188,-0.0005341041188853257,0.7983278955954323,1.0177804439112177,0.0,0.0,range_high_vol,-0.004903225806451861
2022-04-29,1.0188282343531305,0.00102948572865591,0.8187194127243066,1.0188282343531294,0.0,0.0,range_high_vol,-0.003878787878788037
2022-05-05,1.0188362327534504,7.850587616431426e-06,0.8156606851549756,1.0188362327534493,0.0,0.0,range_high_vol,-0.003870967741935738
2022-05-06,1.0180763847230565,-0.0007457999685978045,0.7958809135399674,1.0180763847230554,0.0,0.0,range_high_vol,-0.004613880742913246
2022-05-09,1.0187322535492913,0.0006442235927250906,0.7893556280587276,1.0187322535492902,0.0,0.0,range_high_vol,-0.003972629521016735
2022-05-10,1.0208278344331145,0.0020570477439210144,0.7985318107667211,1.0208278344331134,0.0,0.0,range_high_vol,-0.0019237536656893095
2022-05-11,1.0200519896020805,-0.0007600153570115342,0.8097471451876019,1.0200519896020794,0.0,0.0,range_high_vol,-0.002682306940371748
2022-05-12,1.020595880823836,0.0005331995107109577,0.8056688417618271,1.0205958808238351,0.0,0.0,range_high_vol,-0.0021505376344090887
2022-05-13,1.0214597080583891,0.0008463949843260377,0.8119902120717782,1.0214597080583883,0.0,0.0,range_high_vol,-0.001305962854350473
2022-05-16,1.0213397320535902,-0.00011745544523433793,0.8056688417618271,1.0213397320535893,0.0,0.0,range_high_vol,-0.0014232649071362902
2022-05-17,1.0225314937012606,0.001166861143523823,0.8156606851549756,1.0225314937012597,0.0,0.0,range_high_vol,-0.0002580645161294193
2022-05-18,1.024115176964608,0.0015487867836860847,0.8128058727569332,1.024115176964607,0.0,0.0,range_high_vol,0.0
2022-05-19,1.0232833433313346,-0.0008122461730708519,0.8146411092985318,1.0232833433313338,0.0,0.0,range_high_vol,-0.0008122461730708519
2022-05-20,1.022731453709259,-0.0005393321660830397,0.8317699836867862,1.0227314537092582,0.0,0.0,range_high_vol,-0.0013511402686660068
2022-05-23,1.0231713657268555,0.0004301344365629234,0.8252446982055465,1.0231713657268546,0.0,0.0,range_high_vol,-0.0009215870040611973
2022-05-24,1.0236672665466915,0.00048467034599197767,0.8085236541598695,1.0236672665466906,0.0,0.0,range_high_vol,-0.00043736332396127064
2022-05-25,1.0244671065786852,0.0007813476684586096,0.8119902120717782,1.0244671065786843,0.0,0.0,range_high_vol,0.0
2022-05-26,1.0263227354529105,0.001811311326941789,0.8140293637846656,1.0263227354529094,0.0,0.0,range_high_vol,0.0
2022-05-27,1.0245950809838043,-0.001683344243897933,0.816068515497553,1.0245950809838031,0.0,0.0,range_high_vol,-0.001683344243897933
2022-05-30,1.023395320935814,-0.0011709601873535203,0.8207585644371942,1.0233953209358129,0.0,0.0,range_high_vol,-0.0028523333021602815
2022-05-31,1.0224435112977415,-0.0009300508010943176,0.8338091353996738,1.0224435112977404,0.0,0.0,range_high_vol,-0.003779731288381938
2022-06-01,1.0221555688862238,-0.00028162182882085496,0.8325856443719413,1.0221555688862227,0.0,0.0,range_high_vol,-0.004060288662364853
2022-06-02,1.0219876024795052,-0.00016432567784341323,0.8348287112561176,1.021987602479504,0.0,0.0,range_high_vol,-0.004223947130521544
2022-06-06,1.0223155368926224,0.0003208790520763394,0.8515497553017946,1.0223155368926213,0.0,0.0,range_high_vol,-0.0039044234545966283
2022-06-07,1.0222675464907027,-4.6942847083730754e-05,0.852773246329527,1.0222675464907018,0.0,0.0,range_high_vol,-0.003951183016927207
2022-06-08,1.0220275944811046,-0.00023472525409018452,0.8613376835236543,1.0220275944811037,0.0,0.0,range,-0.004184980828579765
2022-06-09,1.0221955608878233,0.00016434625407923953,0.854404567699837,1.0221955608878224,0.0,0.0,range_high_vol,-0.004021322360422963
2022-06-10,1.0218276344731063,-0.00035993740219086856,0.866231647634584,1.0218276344731054,0.0,0.0,range_high_vol,-0.00437981233828999
2022-06-13,1.0217796440711866,-4.696526136183099e-05,0.8556280587275693,1.0217796440711857,0.0,0.0,range_high_vol,-0.004426571900620568
2022-06-14,1.0212917416516705,-0.000477502583210776,0.863784665579119,1.0212917416516696,0.0,0.0,range_high_vol,-0.004901960784314041
2022-06-15,1.0208358328334342,-0.0004464040975197259,0.8737765089722676,1.0208358328334333,0.0,0.0,range_high_vol,-0.005346176626453647
2022-06-16,1.0207958408318345,-3.9175742380326284e-05,0.8682707993474714,1.0207958408318336,0.0,0.0,range_high_vol,-0.005385142928395759
2022-06-17,1.021635672865428,0.0008227228207640103,0.8811174551386622,1.021635672865427,0.0,0.0,range_high_vol,-0.00456685058761197
2022-06-20,1.0215076984603089,-0.00012526422923353486,0.8853996737357259,1.021507698460308,0.0,0.0,range_high_vol,-0.004691542753826661
2022-06-21,1.02137172565487,-0.00013310991747184087,0.8849918433931484,1.0213717256548691,0.0,0.0,range,-0.004824028180429707
2022-06-22,1.0221315736852639,0.0007439485657454448,0.8747960848287113,1.022131573685263,0.0,0.0,range,-0.004083668443530253
2022-06-23,1.0221315736852639,0.0,0.8900897226753671,1.022131573685263,0.0,0.0,range,-0.004083668443530253
2022-06-24,1.0221875624875034,5.4776511831722274e-05,0.8998776508972268,1.0221875624875025,0.0,0.0,range,-0.004029115620811319
2022-06-27,1.0206518696260758,-0.001502359173389367,0.9096655791190865,1.0206518696260747,0.0,0.0,range,-0.0055254216153871605
2022-06-28,1.020771845630875,0.00011754841035371832,0.9202691680261011,1.0207718456308739,0.0,0.0,range,-0.005408522709560715
2022-06-29,1.0215636872625486,0.0007757283227030065,0.9090538336052203,1.0215636872625475,0.0,0.0,range_high_vol,-0.004636989931107505
2022-06-30,1.0215956808638282,3.131826402857918e-05,0.9192495921696574,1.0215956808638271,0.0,0.0,range_high_vol,-0.004605816889553971
2022-07-01,1.0230513897220566,0.0014249363867684384,0.9161908646003264,1.0230513897220554,0.0,0.0,range_high_vol,-0.0031874434988623523
2022-07-04,1.0212837432513509,-0.0017278178676692901,0.9219004893964111,1.0212837432513497,0.0,0.0,range,-0.004909754044702175
2022-07-05,1.0203399320135984,-0.0009241420359319408,0.9198613376835237,1.0203399320135973,0.0,0.0,range,-0.005829358770535253
2022-07-06,1.020635872825436,0.0002900413896902432,0.9078303425774877,1.020635872825435,0.0,0.0,range_high_vol,-0.005541008136163761
